Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std,Ratio
knn,100.0,100.0,100.0,100.0,0.0,94.3295019157088,96.71608835789547,79.17975841362939,76.29291110992986,6.0873306123594695,95.47945205479452,97.39123744990043,83.05905006418485,80.85988622111668,2.7056195373127454,6
svcrbf,99.88721804511279,99.93550692046124,99.55109997215261,99.48878882681171,0.4666907068253442,95.6390977443609,97.53732118026133,80.78477555896912,79.19186902280265,2.4096498202512167,96.1676646706587,97.85233841259522,82.21621621621621,81.58911330850171,1.700086371424209,7
svclin,99.81203007518798,99.89244991959842,99.25482030116751,99.15231121233822,0.598655002860066,94.58646616541353,96.89700327687805,78.69584592971691,75.84495113994701,4.911842915387161,94.0119760479042,96.59717868815164,75.04633064838455,71.84858120927632,4.198934395202295,7
logistic,100.0,100.0,100.0,100.0,0.0,93.98496240601503,96.5250936802661,77.30042016806723,74.29453768614482,4.89581280870691,94.01197604790418,96.59063146424545,75.37147987994332,72.1549798010427,4.689313755846837,7
random,99.84962406015038,99.91397804737876,99.40283465736636,99.3211049795135,0.7026264250892805,95.18796992481202,97.31157394522947,77.05820105820106,76.19125355217412,7.91447627513746,94.61077844311377,96.99213641134502,74.07989502107151,73.13838465191432,5.2644355206152165,7
knn,100.0,100.0,100.0,100.0,0.0,94.88721804511277,97.1007815521311,78.16505669066994,75.87454668478635,4.479119359288588,95.08982035928143,97.25118878839335,76.98648582239915,75.8553991570476,4.813757527371401,7
svcrbf,99.86633240462086,99.92470586567882,99.40513047324194,99.33397388865482,0.6907310152602857,95.99463087248323,97.77828149889478,79.67371153133111,78.31825252265602,10.899162531646551,96.59574468085107,98.10650162450878,83.15278841594632,81.8644402210947,1.5960658560834664,8
svclin,99.46544128731833,99.69811270434403,97.66782323215605,97.407661257757,1.3994991943460382,94.38747203579419,96.84086403253724,74.85294117647058,71.798206430785,8.15295308393991,94.25531914893618,96.75452719937769,74.98412698412699,71.82848898987268,2.262430693073184,8
logistic,100.0,100.0,100.0,100.0,0.0,93.98836689038032,96.60643865405106,73.63636363636364,70.42804990044462,10.024358081022347,94.7872340425532,97.03700045282612,78.30754851833527,75.63662668583206,3.6493473615578664,8
random,99.83288758856733,99.90617375296179,99.2366056335522,99.14930779618258,0.8500038746335886,95.19015659955258,97.35123542797773,73.81205001894658,73.34682666232342,7.199505761814262,95.42553191489363,97.47591861696269,75.60370454488103,74.81672024613695,3.702101649093442,8
knn,100.0,100.0,100.0,100.0,0.0,95.32080536912751,97.41355001327734,75.39921488308586,74.40336798623844,2.944304482281941,95.74468085106383,97.65049368957033,77.44684179978297,76.7571744954814,5.967511855180477,8
svcrbf,99.8179519014117,99.89867713407149,99.10444436131789,99.00858683104417,0.36699443309100777,95.99482631189949,97.79878720403903,77.5954459203036,76.34352650716795,13.32541854243659,97.39130434782608,98.5659364129797,85.56625451362292,84.99343237809764,3.2565017197555113,
svclin,99.51455373154919,99.7293582377534,97.64701111588187,97.4118331020345,0.6693439548093463,93.93126385809313,96.61548921972454,70.52581613871936,67.25996775369039,9.275295158934252,94.39613526570048,96.84334478768878,75.04106280193237,72.3548687030969,2.930898109234032,
logistic,99.9393019726859,99.96624472573839,99.69924812030077,99.66688201486288,0.4561405869256767,93.93126385809312,96.59751265718475,71.79915209326974,68.7248138616981,7.903629933213146,95.16908212560386,97.27246489905045,78.85572001233426,76.80040277902512,1.9023914183748172,
random,99.7268588770865,99.84832843036102,98.6280032109963,98.48422857039722,1.3891972645938455,95.99482631189949,97.81983692213271,75.08756530825497,74.85950757196125,15.71706898481297,96.61835748792271,98.14323607427056,81.08108108108108,80.14568798524004,0.0,
knn,100.0,100.0,100.0,100.0,0.0,95.38580931263859,97.4653701381071,73.79074074074074,72.42414501028256,11.79382911189639,94.68599033816425,97.04746277276266,73.43772789887366,70.52511544411405,1.5922177120203844,
