Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std,Ratio
knn,100.0,100.0,100.0,100.0,0.0,90.38152610441766,93.92125210555868,76.71395767877239,71.2399353136924,8.180547894125153,92.88461538461539,95.62116917773027,81.01484480431847,77.05362143509156,4.237118296338419,4
svcrbf,100.0,100.0,100.0,100.0,0.0,94.7939393939394,96.95038377417531,82.15109621561234,80.03527448016311,10.639426523436931,92.64000000000001,95.76459645710904,71.9318181818182,71.84158672275002,1.5172127442638956,5
svclin,99.9498746867168,99.96992481203009,99.84962406015038,99.82035766380629,0.4016924753660035,93.78989898989899,96.30488987130232,80.39607901676865,77.05698317069654,10.08357353375285,92.00000000000001,95.29856348381479,73.0989010989011,69.49446957125858,4.78778788733472,5
logistic,100.0,100.0,100.0,100.0,0.0,93.1919191919192,95.91723581891262,79.19359991997977,75.7325774607917,9.095003744747913,91.84,95.17378351539224,73.58151476251604,69.23974812590225,0.7264513025569512,5
random,99.79974937343358,99.87996992494745,99.39614902586305,99.27777613688485,0.7515491235739808,94.3939393939394,96.74014214796026,79.7206655413552,78.65239367283547,10.437624708619468,91.52000000000001,95.12680064451953,67.27380952380955,66.77506708825896,3.9694900212402833,5
knn,100.0,100.0,100.0,100.0,0.0,94.39191919191919,96.6766207857354,81.84584178498986,79.14204772979906,10.58419260144369,92.00000000000001,95.34358070306779,71.60971055088703,68.94725238853272,4.011535237651678,5
svcrbf,100.0,100.0,100.0,100.0,0.0,95.70439139404655,97.53279682362069,83.3177174039243,81.59679969139128,2.809622093609699,93.69863013698631,96.390202885415,75.1870945555156,72.5259594808979,4.824174447980176,6
svclin,99.7850385343117,99.87440338455136,99.25483692647872,99.13598842823588,0.8643938987154917,94.3295019157088,96.7100932833773,79.39531941808983,76.27162364438344,4.584568123163795,91.23287671232876,94.83543604985041,70.87135328439676,66.00376432925447,2.448877743195512,6
logistic,100.0,100.0,100.0,100.0,0.0,94.16003536693191,96.58057084437112,79.94348894348894,76.67311196670929,8.146223917475798,91.36986301369862,94.91022368909486,71.58073669066148,66.72526781949773,4.706106797299718,6
random,99.52752780469795,99.72434080987223,98.34788838083333,98.07600247982504,0.9642730007226736,95.0191570881226,97.15568794202885,79.63852813852813,78.44149819169695,7.30188245694739,93.6986301369863,96.45142203281738,71.88502673796793,72.31642890121584,2.7813868989634707,6
knn,100.0,100.0,100.0,100.0,0.0,94.84969053934572,96.99745225291905,81.7706093189964,79.00104488572929,6.11128186402295,91.23287671232876,94.96151737587465,66.15703508386434,61.807657447884914,6.552641819556102,6
svcrbf,99.92481203007519,99.9569891975826,99.70147591200222,99.65991359076665,0.46569819401069507,96.2406015037594,97.86986913717877,83.86183505098313,82.2663400228221,7.176882968064659,94.61077844311376,96.98993961976161,74.26890756302524,73.28648324228267,3.2665671034674326,7
svclin,99.77443609022558,99.87096764247705,99.10444436131789,98.98118644838328,0.37703431860094083,95.18796992481202,97.23610230949538,81.12968408590996,78.74466011572495,10.836707286013446,93.65269461077844,96.40107381574146,73.05923247416516,69.82934352707237,3.1935686529011935,7
logistic,100.0,100.0,100.0,100.0,0.0,95.18796992481202,97.23194671106084,81.4312865497076,78.89893630697922,6.285134150172568,93.2934131736527,96.19213717379493,71.82300866511392,68.3597359720125,5.388391986723696,7
random,99.73684210526316,99.84948506697897,98.95396864737468,98.80987077394033,0.7590851072275171,95.48872180451129,97.47463197209768,78.80739916779962,77.61214483598737,11.466280214530231,93.77245508982034,96.56109981859113,67.05645161290323,68.62803472499498,1.9013285457414477,7
knn,100.0,100.0,100.0,100.0,0.0,95.33834586466165,97.3342768933218,81.3068397848873,78.8413704617601,7.604094495173236,93.17365269461077,96.17199431030772,68.48906048906048,65.86681524801995,4.828296284804446,7
svcrbf,99.93322203672787,99.9623706491063,99.7037037037037,99.66745892612614,0.4553506186442601,95.85771812080539,97.70231670098609,78.95554731594777,77.55849879791622,7.855214258734029,97.55319148936171,98.64167146672253,87.68136557610242,87.17145119372047,1.591627706913204,8
svclin,99.76610962529523,99.86819087408443,98.9627678279234,98.83977829663267,0.7168641397293982,94.78747203579418,97.06602725890357,76.481791352481,73.7967577001736,5.840773568006076,93.93617021276597,96.5655571076701,74.0520335097844,70.8164346506167,3.6876762382256794,8
logistic,100.0,100.0,100.0,100.0,0.0,94.92259507829979,97.11987773290426,78.44716154713159,75.89092212902693,5.16392465327023,95.63829787234042,97.53822227190327,80.86938586087763,78.46845389441471,5.1421820422043805,8
random,99.59899721386259,99.77436525855303,98.19975912593263,97.97828097254077,1.285259555168054,95.32438478747204,97.42185804210983,74.90786352855318,74.13902124706061,7.94505473867794,95.95744680851064,97.77188370965253,78.15669240669241,77.9780382833128,5.778870675493139,8
knn,100.0,100.0,100.0,100.0,0.0,95.32170022371365,97.38435169238191,77.83104965112753,75.58584049933225,5.229581844951793,96.27659574468086,97.93300867501003,81.25177809388336,79.97502284374909,3.723659344500125,8
svcrbf,99.90899894238287,99.94933855498607,99.55332776385407,99.50471369291685,0.452154680827312,96.72283813747228,98.20106436499744,81.55699695188017,80.54704648118086,5.958302252090157,97.487922705314,98.62068368304611,85.93962383436067,85.46592542498743,4.940693737703595,
svclin,99.75725387409759,99.8647791192819,98.814782297662,98.691622349757,0.9298907324000625,95.63340724316335,97.57614353696859,77.95071464426302,75.70522538453388,12.262946363951047,94.78260869565217,97.08053791439295,75.32802389248381,72.73116674212974,4.86317124396231,
logistic,100.0,100.0,100.0,100.0,0.0,95.14855875831485,97.2926008436928,76.59135962077139,74.17629847356916,11.82911755027177,94.97584541062801,97.17260502153408,77.40047323277136,75.0656441087992,2.0894324138488476,
random,99.66634478318849,99.81417428410975,98.36740506113883,98.19653362810973,1.0450281822935528,95.51145602365115,97.54544003877449,73.73061485130451,72.67622596808476,12.849615374124674,96.81159420289855,98.24764377222192,82.33285917496444,81.36486710743851,1.6694297671686256,
knn,100.0,100.0,100.0,100.0,0.0,95.75240206947525,97.66680950932484,76.25447828034035,74.5446633504558,10.764431443805584,97.3913043478261,98.55370786683139,86.70383275261324,85.34490280759483,2.4161202534251256,
