Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std
logistic,98.72593921000598,99.28568037846358,94.10800737192812,93.62390634676936,2.442837356863174,94.2919438285292,96.7999258232814,73.33741502841673,70.68818446527655,14.384239452512336,93.33333333333334,96.27532073455492,68.23727671048196,64.59324693741175,2.397319785374928
random,100.0,100.0,100.0,100.0,0.0,94.90317812269032,97.24241057705451,66.31428571428572,68.35269001741086,5.711698691326081,94.29951690821257,96.9258502594012,60.84093437152391,64.13540141491059,3.077463606332637
knn,97.3298845817814,98.53039822651436,85.3999017997946,84.48223668090412,2.6005868860782786,95.50628233555064,97.53926625674796,74.00298255693139,72.66096632947315,15.675216962077076,93.91304347826087,96.62764795578138,68.72497728460948,65.5345775514206,2.958963444231051
xgb,100.0,100.0,100.0,100.0,0.0,95.87065779748708,97.72660113822296,77.37604540023895,75.54004278421714,11.60369847341398,93.42995169082126,96.39812203659754,62.57089668854375,60.03704497433997,4.572721386322108
svcrbf,97.02662436198098,98.32586289536589,86.72021606405842,85.61629298385239,1.3202992883049842,93.81226903178124,96.51779740883856,71.97928868517104,69.20910934351821,8.203950746623578,95.16908212560386,97.27636227610506,78.63693858672052,76.47799641475657,3.749917849637679
svclin,99.93934795603992,99.9662447257384,99.70147591200222,99.66909149974774,0.4531319590740595,95.62823355506282,97.55917603149844,78.99793471949668,76.93028778043535,9.224908567421087,95.2657004830918,97.3526388805306,77.61834727456566,75.0849597757634,2.1745980485125
logistic,98.42235710672736,99.11515185845684,92.729469041795,92.14368969007596,1.3164794792350427,93.81079083518108,96.52532430867026,71.47554066671714,68.71863420104117,7.082241972040277,94.68599033816426,96.98081292118128,77.81655859668281,76.01433674492063,2.808726076739924
random,100.0,100.0,100.0,100.0,0.0,94.9009608277901,97.25051501955689,64.5904761904762,67.54611795919838,12.538982543452663,95.45893719806762,97.53663296379118,70.94868035190616,72.40877550307324,4.948955251063335
knn,96.72331815882652,98.194081253975,82.33061887558013,80.92866796532853,2.014180970976977,95.87509238728752,97.7319658510747,77.21078976640712,75.64821612439131,8.362655089151504,96.71497584541063,98.198806709445,81.34502923976608,80.78633519312604,3.2860465007009045
xgb,100.0,100.0,100.0,100.0,0.0,95.3880266075388,97.46287401534128,74.41347231669813,73.03612309434077,11.135869625802489,96.42512077294684,98.01861020894488,81.68857458331142,79.92671336751405,5.635252599452048
svcrbf,97.1177633696602,98.3795467383499,86.97305027222464,85.80449378193543,1.4282366764694263,94.17664449371767,96.73093642303569,73.07670455002338,70.55966007978223,6.116428748801347,94.58937198067632,96.9620970966536,75.27289068643975,72.50478101649152,2.4523800421759856
svclin,99.84830091506876,99.9155547712023,99.2548203011675,99.17514582361272,0.5826170487379368,94.78048780487804,97.0952045705121,74.27782021899671,71.53026641890047,3.39614876552469,95.2657004830918,97.36079749923844,77.02430675771572,74.4229893081219,6.094084995048766
logistic,98.87750034487516,99.37156955970455,94.74824696214417,94.29653039270056,1.737917668377182,94.29711751662973,96.79103916625832,74.26133515607201,71.7057567337717,6.143254793543694,93.04347826086958,96.05983718638385,70.30283687943263,67.21048259102453,2.2885438092051302
random,100.0,100.0,100.0,100.0,0.0,94.78270509977828,97.18279823574036,64.59057239057239,67.24420637822902,6.820106345321015,95.94202898550724,97.79250044269445,74.88368983957221,75.71356650881883,3.672270213611454
knn,96.63245505127144,98.14678327525095,81.58312944470568,80.25365864100519,3.019391319364122,95.99852180339984,97.8041992760894,77.47126436781609,76.1358779279628,9.84114494578486,96.42512077294688,98.01864872635272,81.71794871794872,79.84527403672357,3.923954997192965
xgb,100.0,100.0,100.0,100.0,0.0,96.72431633407244,98.20054472708937,81.65880893300249,80.82532952006656,3.5456152968711523,94.68599033816425,97.04455380691536,73.65022574324901,70.75883839443978,2.106631353716709
svcrbf,97.45146456982572,98.57078603820231,88.24103166446436,87.09858820053896,1.1626200595312717,95.1448632668145,97.28774403092837,76.61779194436397,74.32023447813569,2.518058841534787,95.65217391304348,97.6,76.92307692307692,74.80865797698067,0.0
svclin,99.9393019726859,99.96621619211687,99.70147591200222,99.66906320060056,0.4531702794248266,94.90465631929048,97.16466571052128,74.70614035087719,72.1537944978605,7.915679117750285,94.0096618357488,96.68123467173488,69.1834403887722,66.04392075602873,7.037659652269197
logistic,98.8168942842691,99.33749827562804,94.47401047966962,94.00156431934374,1.412467462959348,94.0539541759054,96.65920197978969,72.83821636762814,70.10543122530609,7.512900753813795,94.3961352657005,96.88657245269958,71.95012871416728,68.93248090747906,4.406086728864864
random,100.0,100.0,100.0,100.0,0.0,95.14634146341464,97.37888186485338,66.6985347985348,69.18419080517654,14.399330475247082,94.58937198067632,97.07761472530176,63.55645161290322,66.30199207430267,2.959981972677648
knn,96.75366717248356,98.21003507546224,82.5729970794702,81.1309617564689,1.575957667511162,95.87657058388768,97.7378097069762,76.30486848462377,74.98025926202409,18.123479664094475,94.78260869565216,97.15004899365476,69.08817908817909,68.05459436249019,5.217059396815624
xgb,100.0,100.0,100.0,100.0,0.0,96.1160384331116,97.87055404471936,77.79520697167757,76.78340793328695,7.488886912826532,95.45893719806764,97.50352131496666,74.90121700648015,73.15623725839723,2.4353286842311173
svcrbf,96.63240906791744,98.1036201968076,84.97136555554405,83.62571866997794,2.049660035409372,93.20768662232076,96.16989034061018,69.95881595881596,66.76716105668518,9.799636267055307,94.39613526570048,96.83529829673763,75.51866584438278,72.99487767017138,5.080649113552757
svclin,99.87860394537178,99.93243240833309,99.40296844931564,99.33949533129643,0.6897629048530186,93.569844789357,96.41997309782543,68.3853238265003,64.94709301645005,6.845525833988654,95.55555555555556,97.4967114603434,80.18840579710145,78.18660743186226,1.507388899931747
logistic,98.45279808709248,99.131941601118,92.88829714082672,92.3274078560356,1.460562629788046,93.08499630450852,96.10117568885462,69.41970310391363,66.2090125624575,9.838209793998208,94.0096618357488,96.6032769383759,74.63413620767456,72.24138818153678,2.0766988661331216
random,100.0,100.0,100.0,100.0,0.0,95.38950480413897,97.50377600590777,69.71025256602468,71.51497102453065,8.07324372940728,95.55555555555556,97.5869450598091,71.88502673796793,73.14087219459493,2.7410197949137083
knn,96.35935991171198,97.99466525614125,80.256031954402,78.70973705923674,2.580106738618471,95.39320029563932,97.46253707048407,74.90462225946096,72.89178041742571,18.54234635328673,97.7777777777778,98.77333029923768,88.20242914979757,87.31771109847355,1.5774836226560112
xgb,100.0,100.0,100.0,100.0,0.0,95.38950480413894,97.45141786081383,75.83333333333334,73.51823818919317,11.704744673809609,96.6183574879227,98.13699627503352,81.67782673559311,80.4191172732508,5.472175578392218
