Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std,Num Features
random,99.72695084379455,99.84818653014938,98.64421792775207,98.49449709152681,0.7110478727689179,96.23725055432374,97.95096346095308,76.77372098264593,77.21514446938292,11.465361698455427,95.55555555555557,97.56613090067735,74.43672243672243,73.32644865880675,2.590278802638231,519
random,99.69664781349152,99.83136579181004,98.49163312321207,98.32436020200433,0.5951575793066487,96.35920177383593,98.014866602635,77.91982570806098,78.00680171472118,10.39324722126551,95.55555555555557,97.56613090067734,74.43672243672243,73.32644865880675,2.590278802638231,518
random,99.75725387409759,99.8650358018668,98.79471405787194,98.66251838585801,0.7496962741048849,96.11677753141169,97.88717768438211,75.83411142234671,76.25181951492877,12.438646078796918,95.16908212560386,97.36008152894698,71.5873015873016,70.64626209715951,3.187753188262962,517
random,99.75720789074356,99.86497880680005,98.79692446856626,98.66462665253255,0.7466540684935908,95.87361419068736,97.7507580099444,74.81604902497398,74.80077371506191,13.202464908208011,95.26570048309176,97.40894305538106,72.60317460317461,71.38941075567617,3.476546043296975,516
random,99.57525175886329,99.76382656555634,97.89205027372967,97.65861821095112,0.3691322233976624,95.99482631189949,97.81811416673466,75.39441063781834,75.5437039544482,12.352292660209795,95.3623188405797,97.4631021999443,73.00653594771242,71.99606643349183,2.809588258609679,515
random,99.72695084379454,99.84827174700592,98.63739769002929,98.4934119226814,0.701189847216564,96.11751662971174,97.88889419294549,75.64590882035101,76.16584065281549,13.722430811069401,95.45893719806763,97.51196440851615,74.02402402402403,72.73792910638245,2.7872682081499356,514
random,99.72695084379454,99.8482718907506,98.63750284802916,98.4920221393867,1.2443750688205417,96.11677753141169,97.88717768438211,75.83411142234671,76.25181951492877,12.438646078796918,95.55555555555557,97.56613090067734,74.43672243672243,73.32644865880675,2.590278802638231,513
random,99.78760288775464,99.88188483332166,98.94726639056016,98.83395892456426,0.45647093872796557,95.87287509238729,97.75384435104877,74.40553999377529,74.67358848570566,12.727747770245553,95.55555555555557,97.56864377917968,74.15100815100816,73.26913874027473,1.3668893517597296,512
random,99.6966018301375,99.8313368980356,98.49123839517075,98.32944976775646,1.0481932253505528,96.11529933481154,97.88585755236889,75.88702147525677,76.34465128970726,11.92411507487162,95.45893719806763,97.51196440851614,74.02402402402403,72.73792910638244,2.7872682081499356,511
random,99.75729985745161,99.86506404739143,98.79464603369786,98.6652751551951,0.7480356107183436,95.75166297117516,97.68565210136022,73.92934951758481,73.93028053538623,13.408238061271277,95.55555555555557,97.57143518426673,73.83193277310927,73.17310553834044,2.663130092103979,510
