Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std,Num Features
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,571
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,570
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.58937198067633,96.93205976584724,77.08936170212766,75.04985119673962,2.2086871766083926,569
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.58937198067633,96.93205976584724,77.08936170212766,75.04985119673962,2.2086871766083926,568
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.58937198067633,96.93205976584724,77.08936170212766,75.04985119673962,2.2086871766083926,567
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,566
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,565
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,564
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,563
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487855,75.38063063063063,73.74188534880385,10.924785222171066,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,562
logistic,100.0,100.0,100.0,100.0,0.0,95.2690317812269,97.36856734943649,76.10032760032762,74.53779670357798,11.550950448570447,94.78260869565217,97.04526163247375,77.70976986539296,75.67952757395557,2.002602709382045,561
logistic,100.0,100.0,100.0,100.0,0.0,95.2690317812269,97.36856734943649,76.10032760032762,74.53779670357798,11.550950448570447,94.78260869565217,97.04526163247375,77.70976986539296,75.67952757395557,2.002602709382045,560
logistic,100.0,100.0,100.0,100.0,0.0,95.2690317812269,97.36856734943649,76.10032760032762,74.53779670357798,11.550950448570447,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,559
logistic,100.0,100.0,100.0,100.0,0.0,95.2690317812269,97.36856734943649,76.10032760032762,74.53779670357798,11.550950448570447,94.78260869565217,97.04526163247375,77.70976986539296,75.67952757395557,2.002602709382045,558
logistic,100.0,100.0,100.0,100.0,0.0,95.2690317812269,97.36856734943649,76.10032760032762,74.53779670357798,11.550950448570447,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,557
logistic,100.0,100.0,100.0,100.0,0.0,95.39024390243902,97.43586242162357,76.68569345398615,75.2762214554836,11.974306622076714,94.78260869565217,97.04526163247375,77.70976986539296,75.67952757395557,2.002602709382045,556
logistic,100.0,100.0,100.0,100.0,0.0,95.39024390243902,97.43586242162357,76.68569345398615,75.2762214554836,11.974306622076714,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,555
logistic,100.0,100.0,100.0,100.0,0.0,95.51145602365115,97.5054455959631,77.08891926043775,75.79495881449816,11.09699388642061,94.78260869565217,97.04526163247375,77.70976986539296,75.67952757395557,2.002602709382045,554
logistic,100.0,100.0,100.0,100.0,0.0,95.51145602365115,97.5054455959631,77.08891926043775,75.79495881449816,11.09699388642061,94.68599033816426,96.98866069916049,77.39956578376031,75.36468938534759,2.137349336006346,553
logistic,100.0,100.0,100.0,100.0,0.0,95.51145602365115,97.5054455959631,77.08891926043775,75.79495881449816,11.09699388642061,94.58937198067633,96.9323780351144,77.0804168475901,75.0313721675337,2.473525485981185,552
logistic,100.0,100.0,100.0,100.0,0.0,95.51145602365115,97.5054455959631,77.08891926043775,75.79495881449816,11.09699388642061,94.58937198067633,96.9323780351144,77.0804168475901,75.0313721675337,2.473525485981185,551
logistic,100.0,100.0,100.0,100.0,0.0,95.51145602365115,97.5054455959631,77.08891926043775,75.79495881449816,11.09699388642061,94.58937198067633,96.9323780351144,77.0804168475901,75.0313721675337,2.473525485981185,550
logistic,100.0,100.0,100.0,100.0,0.0,95.51145602365115,97.5054455959631,77.08891926043775,75.79495881449816,11.09699388642061,94.58937198067633,96.9323780351144,77.0804168475901,75.0313721675337,2.473525485981185,549
logistic,100.0,100.0,100.0,100.0,0.0,95.51145602365115,97.5054455959631,77.08891926043775,75.79495881449816,11.09699388642061,94.58937198067633,96.9323780351144,77.0804168475901,75.0313721675337,2.473525485981185,548
logistic,100.0,100.0,100.0,100.0,0.0,95.51145602365115,97.5054455959631,77.08891926043775,75.79495881449816,11.09699388642061,94.58937198067633,96.9323780351144,77.0804168475901,75.0313721675337,2.473525485981185,547
