Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std
svcrbf,97.72474364280131,98.72386325099494,89.51368783912984,88.51706615174139,2.106944407862544,94.77974870657798,97.07561272217121,75.56099456099457,73.10458959405621,4.041821222926086,92.85024154589374,95.95849368273169,68.9502755441701,65.62298441250717,4.385365687970204
svclin,100.0,100.0,100.0,100.0,0.0,95.26829268292684,97.36496972200673,76.78896103896105,74.34784450616807,6.192009757660113,93.71980676328502,96.45618654380367,72.38743961352657,69.42921496609098,4.657742865754501
logistic,98.99885041614937,99.44028901268655,95.26161127239814,94.82436235161882,1.1469103819308792,94.78122690317812,97.06744235442338,76.2601800248859,73.80415460139368,5.704704866780639,92.56038647342996,95.76623680733269,69.30672713529857,66.3903341799579,3.5512407443252476
random,100.0,100.0,100.0,100.0,0.0,95.02734663710274,97.31211847966867,66.55524475524476,68.88427706916282,10.313401702587434,95.07246376811595,97.33161357099577,67.85190615835778,69.78817855900793,2.8422827511472257
knn,96.6626201315124,98.15988627716001,82.08390997529888,80.59135953218444,0.6176732493054234,95.63192904656319,97.597197997192,75.91464796275697,74.28784795292353,3.941736582520956,95.74879227053141,97.66462688636337,76.30150219623903,74.85332230426927,4.47856336214734
xgb,100.0,100.0,100.0,100.0,0.0,95.63045084996305,97.58599413009351,76.92852624920936,74.93914440005771,5.630003482355463,95.07246376811595,97.28050382753341,73.73384266067191,71.54238147049325,5.337351251436961
