,penalty,C,rank,test_means,test_stds,train_means,train_stds
0,l2,1.22,2,0.7361584554122584,0.05891148543040658,0.9648734487851881,0.007922198042385833
1,l1,2.925,3,0.7077226487096336,0.047833494374847595,0.9852509129226161,0.006056623526049622
2,l1,0.29,5,0.5838790065573651,0.08346858318440555,0.6392791809994579,0.017994460074885078
3,l2,0.029,4,0.6042209428636789,0.0671933764811764,0.6590627093124689,0.009488122674705186
4,l2,5.218000000000001,1,0.7774964936958154,0.04011476052220265,1.0,0.0
