,n_estimators,max_samples,max_depth,bootstrap,rank,test_means,test_stds,train_means,train_stds
181,50,0.6,2,True,152,0.6565381292031337,0.0631923244120584,0.7441794777340286,0.019808797884526372
182,480,0.7000000000000001,5,True,13,0.7663159344052259,0.04409659548256772,0.964555430257079,0.006150660470126546
183,80,1.0,2,True,170,0.6189360077896743,0.08806334027891598,0.7242955502052838,0.020572255742440846
184,430,0.30000000000000004,2,True,154,0.6557999027728719,0.05621683667391479,0.7818151258457753,0.019263803113975356
185,340,0.1,2,True,180,0.5889549717468519,0.05965635191332439,0.6752259377892024,0.03914969021298336
186,310,0.7000000000000001,7,True,103,0.6989099021164902,0.050176073605152,0.9899327034960244,0.012334786655306431
187,490,0.5,5,True,65,0.7261565499978093,0.03142323132343842,0.9138476928759625,0.007945522617081422
188,130,0.6,2,True,134,0.6742175815043021,0.07362841500096923,0.7524299015152773,0.012169294728697743
189,350,0.5,4,True,52,0.7343051393951658,0.06784728723673929,0.9068022251629358,0.0034325112767168977
190,340,0.7000000000000001,6,True,92,0.7077362288960334,0.051475041659505484,0.9797247653061678,0.013678636756169506
191,420,1.0,4,True,28,0.7543446319293965,0.046616603809758995,0.9497289021830074,0.007604226164910696
192,230,0.8,3,True,106,0.6979101533492829,0.0631140236831398,0.8760878917878904,0.005422341393698262
193,230,0.4,2,True,132,0.675516869774795,0.04822252346544056,0.7636178152826156,0.020383973713339207
194,50,0.8,4,True,19,0.7626650034899749,0.04799558442962286,0.9456293595423519,0.008973873857457874
195,330,0.6,6,True,101,0.6998691414291837,0.040253439549042085,0.9471932166777742,0.0065377378986393375
196,280,0.5,5,True,46,0.7421195671776649,0.05028979505705108,0.9138156115960356,0.012616556296983309
197,200,0.4,7,True,146,0.6619670731180878,0.0684542554027949,0.8596510757282407,0.006523463766736147
198,190,0.8,5,True,8,0.7718873106998697,0.06793172475156457,0.9831892893663419,0.007632357726092392
199,480,0.2,2,True,118,0.6902102007916979,0.055753867952969396,0.775175662335824,0.016217631926513067
