,gamma,C,rank,test_means,test_stds,train_means,train_stds
55,0.9440000000000001,0.851,60,0.934618423352353,0.019805086697912932,0.9804486725652508,0.006436604501596105
56,0.808,0.7793,60,0.934618423352353,0.019805086697912932,0.9788659254064255,0.008206020468729935
57,0.127,2.6252000000000004,28,0.9400002891513211,0.027290949648273916,1.0,0.0
58,4.611000000000001,2.3671,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
59,2.501,4.3548,168,0.9067560703204316,0.02847153179738776,1.0,0.0
60,0.751,1.6305,1,0.9476404053649707,0.026926342606923597,0.995025325071792,0.004062005379372036
61,1.5799999999999998,2.0811,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
62,0.328,3.5641000000000003,114,0.9253547179470024,0.04214471593577487,1.0,0.0
63,2.877,3.8361000000000005,124,0.918531349228877,0.03705562438591567,1.0,0.0
64,1.2919999999999998,1.4203000000000001,67,0.9335568704783646,0.038826339923889785,0.9933952363044363,0.006169352972983173
65,0.805,3.4786000000000006,124,0.918531349228877,0.03705562438591567,1.0,0.0
66,3.473,4.804,168,0.9067560703204316,0.02847153179738776,1.0,0.0
67,3.971,3.4988000000000006,124,0.918531349228877,0.03705562438591567,1.0,0.0
68,0.9450000000000001,3.5050000000000003,124,0.918531349228877,0.03705562438591567,1.0,0.0
69,3.8569999999999998,3.8867000000000003,124,0.918531349228877,0.03705562438591567,1.0,0.0
70,4.572,2.3160000000000003,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
71,4.182,2.4150000000000005,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
72,1.5559999999999998,1.333,67,0.9335568704783646,0.038826339923889785,0.9933952363044363,0.006169352972983173
73,2.7199999999999998,4.3012,160,0.9125649194696397,0.03641316811452379,1.0,0.0
74,4.128,3.232,124,0.918531349228877,0.03705562438591567,1.0,0.0
75,1.9229999999999998,2.4327000000000005,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
76,2.176,3.9725000000000006,124,0.918531349228877,0.03705562438591567,1.0,0.0
77,1.9449999999999998,1.9677,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
78,2.897,1.1582000000000001,50,0.9351816168270609,0.02943589513568509,0.9901213694687716,0.006167904938660078
79,1.008,2.7243000000000004,80,0.932610295542782,0.03186797920270853,1.0,0.0
