,gamma,C,rank,test_means,test_stds,train_means,train_stds
0,0.963,0.1876,2,0.3224426747280562,0.07800349612364885,0.9983119250843224,0.003376149831355058
1,2.247,1.0719,3,0.24597855251219455,0.12813673220770375,1.0,0.0
2,4.095000000000001,3.8045000000000004,5,0.2074052671304964,0.11141421836488191,1.0,0.0
3,0.442,3.0880000000000005,1,0.6831003957865743,0.11396362848575745,1.0,0.0
4,1.89,3.9257000000000004,3,0.24597855251219455,0.12813673220770375,1.0,0.0
