,gamma,C,rank,test_means,test_stds,train_means,train_stds
73,2.7199999999999998,4.3012,144,0.7278591391583771,0.04578815669969419,1.0,0.0
74,4.128,3.232,90,0.7425292161575774,0.06177967695742998,1.0,0.0
75,1.9229999999999998,2.4327000000000005,77,0.7538391511365979,0.07079033984678412,1.0,0.0
76,2.176,3.9725000000000006,144,0.7278591391583771,0.04578815669969419,1.0,0.0
77,1.9449999999999998,1.9677,79,0.7525615102090226,0.05855668756364171,1.0,0.0
78,2.897,1.1582000000000001,4,0.769359150268369,0.06560087414179432,1.0,0.0
79,1.008,2.7243000000000004,90,0.7425292161575774,0.06177967695742998,1.0,0.0
80,1.1969999999999998,4.9555,144,0.7278591391583771,0.04578815669969419,1.0,0.0
81,2.223,2.9975000000000005,90,0.7425292161575774,0.06177967695742998,1.0,0.0
82,4.758,4.531,144,0.7278591391583771,0.04578815669969419,1.0,0.0
83,0.543,3.7870000000000004,144,0.7278591391583771,0.04578815669969419,1.0,0.0
84,4.995,1.635,51,0.757631265691197,0.06818599555487315,1.0,0.0
85,0.9460000000000001,1.9947000000000001,79,0.7525615102090226,0.05855668756364171,1.0,0.0
86,2.3289999999999997,3.2591000000000006,90,0.7425292161575774,0.06177967695742998,1.0,0.0
87,3.287,4.6176,144,0.7278591391583771,0.04578815669969419,1.0,0.0
88,3.089,1.8867,79,0.7525615102090226,0.05855668756364171,1.0,0.0
89,2.738,4.8283,144,0.7278591391583771,0.04578815669969419,1.0,0.0
90,2.695,1.6086,51,0.757631265691197,0.06818599555487315,1.0,0.0
91,4.821000000000001,1.0009000000000001,22,0.7634414015028452,0.06440265934193246,1.0,0.0
92,0.973,4.5991,144,0.7278591391583771,0.04578815669969419,1.0,0.0
93,4.868,2.8555,90,0.7425292161575774,0.06177967695742998,1.0,0.0
94,1.283,3.4522000000000004,137,0.7358182527061186,0.05809140148769215,1.0,0.0
95,4.329000000000001,3.2278000000000002,90,0.7425292161575774,0.06177967695742998,1.0,0.0
96,1.1689999999999998,2.3566000000000003,37,0.7584537480126327,0.06711332644400064,1.0,0.0
97,3.637,4.4958,144,0.7278591391583771,0.04578815669969419,1.0,0.0
98,0.625,0.7902,7,0.76442879810968,0.06593229659290524,0.9983565049231631,0.0032869901536739295
99,4.050000000000001,0.0109,200,0.6092811283226431,0.08968018818998924,0.6508056402718978,0.012524361218594769
100,2.122,2.6676,90,0.7425292161575774,0.06177967695742998,1.0,0.0
101,3.073,3.5246000000000004,137,0.7358182527061186,0.05809140148769215,1.0,0.0
102,2.453,1.4491,51,0.757631265691197,0.06818599555487315,1.0,0.0
103,4.479,0.6396000000000001,1,0.7699177071657628,0.07275668111680945,0.9966909149974775,0.004052935453069011
104,0.594,4.921,144,0.7278591391583771,0.04578815669969419,1.0,0.0
105,2.03,0.059500000000000004,198,0.6652921797166484,0.0601593136189389,0.8483174763169531,0.033246136149683365
106,1.1649999999999998,0.8397,22,0.7634414015028452,0.06440265934193246,1.0,0.0
107,4.696000000000001,4.544,144,0.7278591391583771,0.04578815669969419,1.0,0.0
108,2.113,2.632,90,0.7425292161575774,0.06177967695742998,1.0,0.0
109,0.541,2.2753,37,0.7584537480126327,0.06711332644400064,1.0,0.0
110,4.36,2.4528000000000003,89,0.747946913332988,0.06230231683771771,1.0,0.0
111,2.531,3.8775000000000004,144,0.7278591391583771,0.04578815669969419,1.0,0.0
112,0.985,1.7405000000000002,51,0.757631265691197,0.06818599555487315,1.0,0.0
113,0.846,1.5723,51,0.757631265691197,0.06818599555487315,1.0,0.0
114,0.9550000000000001,2.5329,90,0.7425292161575774,0.06177967695742998,1.0,0.0
115,4.433000000000001,2.7181,90,0.7425292161575774,0.06177967695742998,1.0,0.0
116,4.093000000000001,2.9909000000000003,90,0.7425292161575774,0.06177967695742998,1.0,0.0
117,3.032,1.8803,86,0.7517135169256732,0.06599054843685656,1.0,0.0
118,2.088,0.06230000000000001,198,0.6652921797166484,0.0601593136189389,0.8540964182353132,0.030539350077732164
119,2.187,1.4926000000000001,51,0.757631265691197,0.06818599555487315,1.0,0.0
120,4.633,3.1894000000000005,90,0.7425292161575774,0.06177967695742998,1.0,0.0
121,0.655,2.6519000000000004,90,0.7425292161575774,0.06177967695742998,1.0,0.0
122,0.094,2.5259000000000005,90,0.7425292161575774,0.06177967695742998,1.0,0.0
123,1.051,1.5681,51,0.757631265691197,0.06818599555487315,1.0,0.0
124,2.905,1.3207,12,0.7634669124647591,0.0579368294531565,1.0,0.0
125,4.364000000000001,3.1415,90,0.7425292161575774,0.06177967695742998,1.0,0.0
126,1.2939999999999998,3.6520000000000006,144,0.7278591391583771,0.04578815669969419,1.0,0.0
